Date,APA,BA,BAX,BMY,CMCSA,CNP,CPB,DE,HPQ,JCI,JPM,LUV,MMC,MO,MSFT,NI,PCAR,PSA,SEE,T,TGT,TMO,TXT,VZ,ZION
2010-01-21,86.52716064453125,46.13084411621094,25.63335418701172,16.530195236206055,6.2488932609558105,8.705765724182129,22.152414321899414,42.694637298583984,16.783912658691406,13.101982116699219,29.08536148071289,10.826992988586426,16.47233772277832,9.645134925842285,22.963783264160156,3.7350547313690186,24.479501724243164,49.76203155517578,16.70468521118164,7.400426387786865,35.88149642944336,45.66841125488281,20.82547950744629,15.712639808654785,15.327256202697754
2010-01-22,84.03165435791016,45.01653289794922,25.263479232788086,16.298307418823242,6.190309047698975,8.490513801574707,22.261075973510742,40.823638916015625,16.129436492919922,12.865840911865234,28.095287322998047,10.826992988586426,16.479862213134766,9.55785083770752,22.16031265258789,3.6622109413146973,23.865694046020508,49.0858154296875,16.305810928344727,7.319702625274658,35.995811462402344,44.970523834228516,20.718570709228516,15.563879013061523,14.742877960205078
2010-01-25,85.65415954589844,45.024322509765625,25.35809898376465,16.11941909790039,6.252796649932861,8.568245887756348,22.254283905029297,41.33951187133789,16.381406784057617,12.803336143493652,28.131149291992188,10.493285179138184,16.562633514404297,9.654833793640137,22.4357852935791,3.684818744659424,23.832700729370117,49.7746696472168,16.010650634765625,7.374480724334717,36.27446365356445,45.027889251708984,20.533937454223633,15.73829460144043,14.95993423461914
2010-01-26,84.30343627929688,44.96977615356445,25.401103973388672,16.09954833984375,6.131725788116455,8.490513801574707,22.247493743896484,41.12390899658203,16.27669906616211,12.699161529541016,27.578716278076172,10.762104034423828,16.517484664916992,9.679080963134766,22.573528289794922,3.719982385635376,23.54890251159668,49.50291442871094,16.010650634765625,7.3024091720581055,37.16755676269531,44.4447135925293,19.989728927612305,15.476666450500488,15.928316116333008
2010-01-27,83.51277160644531,48.25816345214844,25.33659553527832,16.09954833984375,6.190309047698975,8.418764114379883,22.444433212280273,40.33854675292969,16.181795120239258,12.744551658630371,28.21724510192871,10.558171272277832,16.56305694580078,9.693629264831543,22.7036075592041,3.6868157386779785,23.700693130493164,50.533058166503906,16.106372833251953,7.386013507843018,37.12468719482422,44.41603088378906,20.4075984954834,15.322768211364746,15.811447143554688
2010-01-28,83.75162506103516,48.74907684326172,25.031234741210938,15.967040061950684,6.10048246383667,8.430720329284668,22.763607025146484,39.35297393798828,15.638585090637207,12.60488510131836,28.32486343383789,10.613789558410645,16.487106323242188,9.703328132629395,22.3133602142334,3.651094675064087,23.251895904541016,49.6419677734375,15.77132511138916,7.362948894500732,37.08895492553711,44.26307678222656,19.027660369873047,15.045761108398438,16.14537239074707
2010-01-29,81.3467025756836,47.221778869628906,24.76888084411621,16.13930320739746,6.182497501373291,8.341032981872559,22.485177993774414,38.45982360839844,15.402981758117676,12.37094783782959,27.93743896484375,10.502554893493652,16.373199462890625,9.630587577819824,21.56344985961914,3.6357855796813965,23.779897689819336,50.04011917114258,15.827170372009277,7.311058521270752,36.63168716430664,44.119667053222656,18.979074478149414,15.091934204101562,15.83648681640625
2010-02-01,84.33637237548828,48.07893371582031,24.8850040435791,16.152551651000977,6.225458145141602,8.526389122009277,22.648164749145508,39.53779602050781,15.651678085327148,12.40934944152832,28.432485580444336,10.725024223327637,16.46432876586914,9.640286445617676,21.73944854736328,3.7888715267181396,23.832700729370117,50.85536193847656,15.875040054321289,7.31682014465332,36.503082275390625,44.85580062866211,20.05776023864746,15.189398765563965,16.629575729370117
2010-02-02,86.17301940917969,48.265953063964844,25.147357940673828,16.417560577392578,6.362154006958008,8.645973205566406,22.85868263244629,40.38475036621094,15.900374412536621,12.741060256958008,29.09252166748047,10.706486701965332,16.973142623901367,9.664531707763672,21.777711868286133,3.8705174922943115,23.839292526245117,51.27876281738281,16.0505428314209,7.406193256378174,36.310184478759766,45.50587844848633,20.09662628173828,15.250956535339355,16.621217727661133
2010-02-03,85.09410095214844,48.21888732910156,24.725873947143555,16.232051849365234,6.237176418304443,8.59814167022705,22.627788543701172,39.9150505065918,15.946187019348145,12.751533508300781,28.90599822998047,10.632329940795898,16.897201538085938,9.591793060302734,21.907794952392578,3.8552091121673584,23.674293518066406,50.4382438659668,15.699525833129883,7.374480724334717,36.15299606323242,46.280235290527344,19.882831573486328,14.973944664001465,15.544299125671387
2010-02-04,81.43730163574219,46.53992462158203,24.23126983642578,15.894161224365234,6.061427116394043,8.305156707763672,22.030181884765625,38.398231506347656,15.38988208770752,12.238265037536621,27.514148712158203,10.224464416503906,16.7225341796875,9.417222023010254,21.30328369140625,3.7582545280456543,22.822900772094727,48.46015548706055,15.029431343078613,7.215920925140381,35.05983352661133,45.18083572387695,19.008220672607422,14.686676025390625,14.600959777832031
2010-02-05,81.04195404052734,45.818138122558594,24.338794708251953,15.880912780761719,6.022369384765625,8.32309341430664,22.050546646118164,38.35972213745117,15.484787940979004,12.046220779418945,27.478271484375,10.465474128723145,16.85922622680664,9.397826194763184,21.441017150878906,3.745496988296509,22.54569435119629,49.06052017211914,15.196954727172852,7.276461124420166,35.22416305541992,44.932281494140625,18.376562118530273,14.743104934692383,15.026714324951172
